item_brand;item_category;item_category2;item_id;item_name;price;discount;item_coupon
dia lactea;leche huevos y mantequilla;mantequilla y margarina;268200;mantequilla con sal dia lactea 250 g;1.9;;
dia lactea;leche huevos y mantequilla;mantequilla y margarina;268201;mantequilla sin sal dia lactea 250 g;1.9;;
dia lactea;leche huevos y mantequilla;mantequilla y margarina;270690;mantequilla con sal dia lactea tarrina 250 g;2.45;;
central lechera asturiana;leche huevos y mantequilla;mantequilla y margarina;271001;mantequilla tradicional en rulo central lechera asturiana 500 g;6.15;;
tulipan;leche huevos y mantequilla;mantequilla y margarina;275561;margarina tulipan tarrina 400 g;2.85;;
tulipan;leche huevos y mantequilla;mantequilla y margarina;275563;margarina con sal tulipan tarrina 400 g;2.85;;
flora;leche huevos y mantequilla;mantequilla y margarina;278898;margarina rica en omega 3 flora tarrina 400 g;2.95;;
flora;leche huevos y mantequilla;mantequilla y margarina;278909;margarina con un toque de aceite de oliva flora tarrina 225 g;1.99;;
central lechera asturiana;leche huevos y mantequilla;mantequilla y margarina;53766;mantequilla tradicional central lechera asturiana tarrina 250 g;3.55;;
diasol;leche huevos y mantequilla;mantequilla y margarina;55574;margarina ligera diasol tarrina 500 g;1.4;;
diasol;leche huevos y mantequilla;mantequilla y margarina;55575;margarina vitaminada diasol tarrina 500 g;1.45;;
diasol;leche huevos y mantequilla;mantequilla y margarina;55576;margarina vitaminada con sal diasol tarrina 500 g;1.45;;
proactiv;leche huevos y mantequilla;mantequilla y margarina;65292;margarina proactiv tarrina 225 g;2.95;;
dia lactea;leche huevos y mantequilla;nata;145041;nata para montar dia lactea brik 3 x 200 ml;1.95;;
dia lactea;leche huevos y mantequilla;nata;145042;nata para cocinar culinaria dia lactea brik 3 x 200 ml;1.75;;
central lechera asturiana;leche huevos y mantequilla;nata;145492;nata para montar central lechera asturiana brik 1 l;4.75;;
ideal;leche huevos y mantequilla;leche;163643;leche evaporada ideal brik 525 g;2.29;;
ideal;leche huevos y mantequilla;leche;239520;leche evaporada sin lactosa ideal brik 525 g;2.79;;
dia lactea;leche huevos y mantequilla;nata;294393;nata para cocinar 15 mg dia lactea brik 500 ml;1.45;;
central lechera asturiana;leche huevos y mantequilla;nata;53765;nata para montar central lechera asturiana brik 500 ml;2.75;;
central lechera asturiana;leche huevos y mantequilla;nata;5691;nata montada azucarada central lechera asturiana spray 250 g;2.75;;
central lechera asturiana;leche huevos y mantequilla;nata;56937;nata para cocinar central lechera asturiana brik 500 ml;2.75;;
dia lactea;leche huevos y mantequilla;nata;63568;nata en spray dia lactea bote 250 g;1.69;;
puleva;leche huevos y mantequilla;nata;72878;nata para cocinar puleva brik 200 ml;1.66;;
l-casei dia;yogures y postres;yogures bifidus y colesterol;101846;yogur liquido de fresa y platanococo y pina l-casei dia pack 12 x 100 g;2.4;;
bifidus dia;yogures y postres;yogures bifidus y colesterol;113374;cremoso natural desnatado bifidus dia pack 8 x 125 g;1.99;;
danacol;yogures y postres;yogures bifidus y colesterol;123474;bebida lactea natural danacol pack 12 x 100 g;7.29;;
danacol;yogures y postres;yogures bifidus y colesterol;123683;bebida lactea de fresa danacol pack 12 x 100 g;7.29;;
actimel;yogures y postres;yogures bifidus y colesterol;131735;yogur liquido de fresa actimel pack 12 x 100 g;5.99;;
bifidus dia;yogures y postres;yogures bifidus y colesterol;186089;cremoso con mango bifidus dia pack 4 x 125 g;1.29;;
l-casei dia;yogures y postres;yogures bifidus y colesterol;19305;yogur liquido natural l-casei dia pack 12 x 100 g;2.4;;
l-casei dia;yogures y postres;yogures bifidus y colesterol;19326;yogur liquido de fresa l-casei dia pack 12 x 100 g;2.4;;
bifidus dia;yogures y postres;yogures bifidus y colesterol;209794;cremoso desnatado con fresa kiwi pina y ciruela bifidus dia pack 8 x 125 g;2.59;;
bifidus dia;yogures y postres;yogures bifidus y colesterol;252335;cremoso desnatado con nueces y cereales bifidus dia pack 4 x 125 g;1.29;;
bifidus dia;yogures y postres;yogures bifidus y colesterol;253796;cremoso desnatado con semillas cereales y avellanas bifidus dia pack 4 x 125 g;1.29;;
bifidus dia;yogures y postres;yogures bifidus y colesterol;262822;cremoso natural bifidus dia pack 4 x 125 g;1.09;;
bifidus dia;yogures y postres;yogures bifidus y colesterol;262823;cremoso natural desnatado edulcorado bifidus dia pack 4 x 125 g;1.09;;
bifidus dia;yogures y postres;yogures bifidus y colesterol;262824;cremoso sabor vainilla bifidus dia pack 4 x 125 g;1.29;;
bifidus dia;yogures y postres;yogures bifidus y colesterol;262826;cremoso lima y limon bifidus dia pack 4 x 125 g;1.29;;
bifidus dia;yogures y postres;yogures bifidus y colesterol;262830;cremoso desnatado con melocoton bifidus dia pack 4 x 125 g;1.29;;
bifidus dia;yogures y postres;yogures bifidus y colesterol;262835;cremoso desnatado con pina y coco bifidus dia pack 4 x 125 g;1.29;;
bifidus dia;yogures y postres;yogures bifidus y colesterol;262839;cremoso con fresa y nueces bifidus dia pack 4 x 125 g;1.29;;
actimel;yogures y postres;yogures bifidus y colesterol;33057;yogur liquido natural actimel pack 12 x 100 g;5.99;;
bifidus dia;yogures y postres;yogures bifidus y colesterol;42065;cremoso desnatado con fresa bifidus dia pack 4 x 125 g;1.39;;
danone;yogures y postres;yogures naturales;13963;yogur natural danone pack 4 x 120 g;1;;
danone;yogures y postres;yogures naturales;13964;yogur natural azucarado danone pack 4 x 120 g;1;;
danone;yogures y postres;yogures naturales;141743;yogur natural danone pack 8 x 120 g;1.99;;
danone;yogures y postres;yogures naturales;187508;yogur natural danone pack 2 x 130 g;1.65;;
dia lactea;yogures y postres;yogures naturales;219339;natural azucarado sin lactosa dia lactea pack 4 x 125 g;1.55;;
dia lactea;yogures y postres;yogures naturales;254924;yogur natural liquido con azucar de cana dia lactea botella 1 kg;1.49;;
dia lactea;yogures y postres;yogures naturales;272536;yogur natural dia lactea pack 8 x 125 g;1.49;;
dia lactea;yogures y postres;yogures naturales;272537;yogur natural azucarado dia lactea pack 8 x 125 g;1.49;;
dia lactea;yogures y postres;yogures naturales;272538;yogur natural con azucar de cana dia lactea pack 8 x 125 g;1.49;;
suerte ampanera;yogures y postres;yogures naturales;275737;yogur natural de cabra suerte ampanera frasco 420 g;3.15;;
danone;yogures y postres;yogures naturales;42471;yogur natural azucarado danone pack 8 x 120 g;1.99;;
dia lactea;yogures y postres;yogures desnatados;128591;yogur natural desnatado dia lactea pack 6 x 125 g;1.09;;
dia lactea;yogures y postres;yogures desnatados;128592;yogur natural desnatado edulcorado dia lactea pack 6 x 125 g;1.09;;
dia lactea;yogures y postres;yogures desnatados;145652;yogur desnatado sabor limon fresa y pina dia lactea pack 6 x 125 g;1.39;;
vitalinea;yogures y postres;yogures desnatados;204979;yogur desnatado sabor fresa vitalinea pack 4 x 125 g;1.99;;
vitalinea;yogures y postres;yogures desnatados;204980;yogur desnatado sabor limon vitalinea pack 4 x 125 g;1.89;;
reina;yogures y postres;yogures desnatados;285683;yogur natural desnatado rico en proteinas reina vaso 180 g;0.89;;
danone;yogures y postres;yogures desnatados;296245;yogur desnatado de proteinas sabor stracciatella danone pack 4 x 100 g;1.99;;
danone;yogures y postres;yogures desnatados;296246;yogur desnatado de proteinas sabor fresa danone pack 4 x 100 g;1.99;;
dia lactea;yogures y postres;yogures desnatados;5684;yogur desnatado con frutas dia lactea pack 8 x 125 g;2.05;;
dia lactea;yogures y postres;yogures de sabores y frutas;100604;yogur sabores dia lactea pack 16 x 125 g;2.6;;
danone;yogures y postres;yogures de sabores y frutas;123854;yogur sabor fresa macedonia limon y galleta danone pack 8 x 120 g;1.99;;
dia lactea;yogures y postres;yogures de sabores y frutas;14277;yogur con frutas dia lactea pack 8 x 125 g;2.1;;
danone;yogures y postres;yogures de sabores y frutas;187603;yogur sabor coco fresa frutos del bosque y macedonia danone pack 8 x 120 g;1.99;;
danone;yogures y postres;yogures de sabores y frutas;204985;yogur sabor limon danone pack 4 x 125 g;1;;
danone;yogures y postres;yogures de sabores y frutas;204987;yogur sabor fresa danone pack 4 x 120 g;1;;
danone;yogures y postres;yogures de sabores y frutas;204988;yogur sabor macedonia danone pack 4 x 125 g;1;;
dia lactea;yogures y postres;yogures de sabores y frutas;205748;yogur liquido sabor fresa y platano dia lactea pack 4 x 180 g;1.99;;
dia lactea;yogures y postres;yogures de sabores y frutas;254922;yogur liquido sabor fresa dia lactea botella 1 kg;1.45;;
dia lactea;yogures y postres;yogures de sabores y frutas;254923;yogur liquido sabor fresa y platano dia lactea botella 1 kg;1.45;;
dia lactea;yogures y postres;yogures de sabores y frutas;275251;yogur sabor platano dia lactea pack 4 x 125 g;0.79;;
dia lactea;yogures y postres;yogures de sabores y frutas;275847;yogur sabor galleta dia lactea pack 4 x 125 g;0.79;;
dia lactea;yogures y postres;yogures de sabores y frutas;275848;yogur sabor coco dia lactea pack 4 x 125 g;0.79;;
dia lactea;yogures y postres;yogures de sabores y frutas;275849;yogur sabor limon dia lactea pack 4 x 125 g;0.79;;
dia lactea;yogures y postres;yogures de sabores y frutas;280177;yogur liquido sabor melocoton y maracuya dia lactea botella 1 kg;1.45;;
dia lactea;yogures y postres;yogures de sabores y frutas;295530;yogur cremoso con melocoton y maracuya dia lactea tarrina 1 kg;2.49;;
dia lactea;yogures y postres;yogures de sabores y frutas;295531;yogur cremoso con stracciatella dia lactea tarrina 1 kg;2.49;;
dia lactea;yogures y postres;yogures de sabores y frutas;295739;yogur cremoso con cereza y granola dia lactea vaso 230 g;1.49;;
dia lactea;yogures y postres;yogures de sabores y frutas;5114;yogur sabor fresa dia lactea pack 4 x 125 g;0.79;;
dia lactea;yogures y postres;yogures de sabores y frutas;72791;yogur sabor fresa y platano dia lactea pack 8 x 125 g;1.59;;
fidias de dia;yogures y postres;griegos y mousse;115176;yogur griego con fresa fidias de dia pack 4 x 125 g;1.69;;
fidias de dia;yogures y postres;griegos y mousse;135285;yogur griego natural fidias de dia pack 6 x 125 g;1.59;;
fidias de dia;yogures y postres;griegos y mousse;135286;yogur griego natural azucarado fidias de dia pack 6 x 125 g;1.59;;
fidias de dia;yogures y postres;griegos y mousse;135291;yogur griego con fresa fidias de dia pack 6 x 125 g;1.85;;
danone;yogures y postres;griegos y mousse;142181;yogur griego natural danone vaso 440 g;1.49;;
oikos;yogures y postres;griegos y mousse;165867;yogur griego natural oikos pack 4 x 110 g;2.79;;
oikos;yogures y postres;griegos y mousse;165868;yogur griego natural azucarado oikos pack 4 x 110 g;2.79;;
fidias de dia;yogures y postres;griegos y mousse;165956;yogur griego fidias de dia vaso 1 kg;2.45;;
fidias de dia;yogures y postres;griegos y mousse;174098;yogur griego con mora y frambuesa fidias de dia pack 4 x 125 g;1.75;;
oikos;yogures y postres;griegos y mousse;218462;yogur griego con caramelo oikos pack 2 x 110 g;1.79;;
oikos;yogures y postres;griegos y mousse;245399;yogur griego tarta de arandanos oikos pack 2 x 110 g;1.79;;
fidias de dia;yogures y postres;griegos y mousse;264770;yogur griego con manzana y canela fidias de dia pack 4 x 125 g;1.89;;
fidias de dia;yogures y postres;griegos y mousse;264771;yogur griego con platano y caramelo fidias de dia pack 4 x 125 g;1.75;;
oikos;yogures y postres;griegos y mousse;266733;yogur griego stracciatella oikos pack 4 x 110 g;2.79;;
fidias de dia;yogures y postres;griegos y mousse;272513;yogur griego con nueces fidias de dia pack 4 x 125 g;1.69;;
fidias de dia;yogures y postres;griegos y mousse;272514;yogur griego con lima y limon fidias de dia pack 4 x 125 g;1.69;;
fidias de dia;yogures y postres;griegos y mousse;272542;yogur griego stracciatella fidias de dia pack 6 x 125 g;1.9;;
danone;yogures y postres;griegos y mousse;294221;yogur griego stracciatella danone vaso 4 x 110 g;1.49;;
fidias de dia;yogures y postres;griegos y mousse;295081;yogur griego natural con azucar de cana fidias de dia tarrina 1 kg;2.45;;
danone;yogures y postres;griegos y mousse;301464;yogur griego lima-limon danone pack 4 x 115 g;1.49;;
danonino;yogures y postres;yogures infantiles;12679;petit de fresa danonino pack 6 x 50 g;1.39;0.05;CLUB_bajadadeprecio
nestle;yogures y postres;yogures infantiles;131232;yogur azucarado y trocitos de galleta con chocolate nestle pack 2 x 115 g;1.79;;
nestle;yogures y postres;yogures infantiles;132719;yogur con fresas y grageas de chocolate con leche nestle pack 2 x 128 g;1.79;;
reina;yogures y postres;yogures infantiles;203641;yogur azucarado y galleta con chocolate blanco reina pack 2 x 143 g;1.89;;
danonino;yogures y postres;yogures infantiles;203876;petit de fresa y platano danonino pack 6 x 50 g;1.39;0.05;CLUB_bajadadeprecio
danonino;yogures y postres;yogures infantiles;231491;yogur de fresa liquido danonino pack 4 x 70 g;2.59;;
dia lactea;yogures y postres;yogures infantiles;265284;petit de fresa liquido dia lactea pack 4 x 80 g;1.42;;
dia lactea;yogures y postres;yogures infantiles;265285;petit de fresa dia lactea pack 4 x 100 g;1.25;;
dia lactea;yogures y postres;yogures infantiles;265286;petit de fresa y platano dia lactea pack 4 x 100 g;1.25;;
dia lactea;yogures y postres;yogures infantiles;265287;petit de fresa dia lactea pack 6 x 50 g;0.95;;
dia lactea;yogures y postres;yogures infantiles;265288;petit de fresa y platano dia lactea pack 6 x 50 g;0.95;;
dia lactea;yogures y postres;yogures infantiles;274134;yogur de fresa liquido dia lactea pack 12 x 100 g;2.39;;
nesquik;yogures y postres;yogures infantiles;27687;petit de chocolate nesquik pack 6 x 60 g;1.79;;
danonino;yogures y postres;yogures infantiles;7285;maxi petit de fresa y platano danonino pack 4 x 100 g;2.11;;
vegedia;yogures y postres;yogures de soja y enriquecidos;119585;postre vegetal de soja sabor chocolate vegedia pack 4 x 100 g;1.49;;
alpro;yogures y postres;yogures de soja y enriquecidos;248781;yogur de soja sabor arandanos y frutos rojos alpro pack 4 x 125 g;2.59;;
alpro;yogures y postres;yogures de soja y enriquecidos;248782;yogur natural con avena alpro vaso 400 g;2.29;;
alpro;yogures y postres;yogures de soja y enriquecidos;248783;yogur natural de soja con coco alpro vaso 400 g;2.29;;
alpro;yogures y postres;yogures de soja y enriquecidos;248784;yogur de soja sabor melocoton pina y fruta de la pasion alpro pack 4 x 125 g;2.59;;
alpro;yogures y postres;yogures de soja y enriquecidos;260027;yogur de soja sabor vainilla alpro vaso 400 g;2.29;;
alpro;yogures y postres;yogures de soja y enriquecidos;274008;yogur de soja con arandanos alpro vaso 400 g;2.29;;
vegedia;yogures y postres;yogures de soja y enriquecidos;274982;postre vegetal de soja sabor vainilla vegedia pack 4 x 100 g;1.49;;
alpro;yogures y postres;yogures de soja y enriquecidos;278516;yogur de soja sabor mango alpro vaso 400 g;2.59;;
alpro;yogures y postres;yogures de soja y enriquecidos;278517;yogur de soja sabor frutos rojos alpro vaso 400 g;2.59;;
alpro;yogures y postres;yogures de soja y enriquecidos;283428;yogur vegetal de coco natural alpro tarrina 350 g;2.59;;
alpro;yogures y postres;yogures de soja y enriquecidos;283606;yogur liquido de soja fresa tipo skyr alto en proteina alpro vaso 400 g;2.59;;
yopro;yogures y postres;yogures de soja y enriquecidos;284942;yogur liquido con proteinas sabor mango yopro botella 300 g;2.49;;
yopro;yogures y postres;yogures de soja y enriquecidos;287158;yogur liquido con proteinas sabor stracciatella yopro botella 300 g;2.49;;
pastoret;yogures y postres;kefir y otros yogures;244885;kefir pastoret tarrina 500 g;2.45;;
dia lactea;yogures y postres;kefir y otros yogures;253810;kefir dia lactea vaso 500 g;1.19;0.4;CLUB_bajadadeprecio
suerte ampanera;yogures y postres;kefir y otros yogures;275738;kefir de cabra suerte ampanera vaso 420 g;3.15;;
activia;yogures y postres;kefir y otros yogures;275814;kefir activia tarrina 420 g;2.19;;
pastoret;yogures y postres;kefir y otros yogures;280088;kefir desnatado pastoret vaso 500 g;2.45;;
dia lactea;yogures y postres;kefir y otros yogures;292375;postre lacteo natural alto en proteina dia lactea vaso 300 g;1.09;;
yopro;yogures y postres;kefir y otros yogures;300798;yogur de stracciatella enriquecido con proteinas yopro pack 2 x 160 gr;2.79;;
danone;yogures y postres;cuajada;12692;cuajada sin azucar danone pack 2 x 135 g;1.49;;
caprichoso dia;yogures y postres;cuajada;27195;cuajada caprichoso dia pack 4 x 125 g;1.25;;
caprichoso dia;yogures y postres;arroz con leche y postre tradicional;298435;arroz con leche con canela caprichoso dia pack 2 x 125 g;1.49;;
caprichoso dia;yogures y postres;arroz con leche y postre tradicional;85630;arroz con leche con canela caprichoso dia pack 4 x 125 g;1.39;;
caprichoso dia;yogures y postres;natillas y flan;105814;flan de vainilla caprichoso dia pack 6 x 100 g;0.99;;
caprichoso dia;yogures y postres;natillas y flan;113550;natillas de vainilla con galleta caprichoso dia pack 4 x 125 g;1.25;;
reina;yogures y postres;natillas y flan;114672;natillas con galleta reina pack 4 x 125 g;1.59;;
caprichoso dia;yogures y postres;natillas y flan;124329;flan de queso caprichoso dia pack 4 x 100 g;1.9;;
caprichoso dia;yogures y postres;natillas y flan;140493;copa de chocolate y nata caprichoso dia pack 4 x 115 g;1.3;;
danone;yogures y postres;natillas y flan;165035;copa de chocolate de nata danone pack 2 x 110 g;1.59;;
clesa;yogures y postres;natillas y flan;173384;crema bombon original clesa pack 4 x 125 g;1.73;;
clesa;yogures y postres;natillas y flan;180627;crema bombon 07 materia grasa clesa pack 4 x 125 g;1.73;;
reina;yogures y postres;natillas y flan;184829;natillas de vainilla sin azucar reina pack 4 x 125 g;1.75;;
reina;yogures y postres;natillas y flan;215779;flan de huevo al bano maria reina pack 6 x 100 g;2.95;;
caprichoso dia;yogures y postres;natillas y flan;219104;crema de chocolate con bizcocho caprichoso dia pack 4 x 125 g;1.59;;
caprichoso dia;yogures y postres;natillas y flan;219105;flan de cafe caprichoso dia pack 4 x 120 g;1.75;;
caprichoso dia;yogures y postres;natillas y flan;27955;copa de vainilla con caramelo y nata caprichoso dia pack 4 x 115 g;1.39;;
reina;yogures y postres;natillas y flan;285680;natillas sabor chocolate rico en proteinas reina pack 4 x 125 g;2.69;;
dia lactea;yogures y postres;natillas y flan;292634;natillas sabor vainilla rico en proteinas dia lactea pack 2 x 150 g;1.89;;
caprichoso dia;yogures y postres;natillas y flan;294946;natillas sabor vainilla  caprichoso dia pack 4 x 125 g;1.05;;
caprichoso dia;yogures y postres;natillas y flan;294947;natillas de chocolate caprichoso dia pack 4 x 125 g;1.05;;
caprichoso dia;yogures y postres;natillas y flan;294948;flan de huevo doble 0 caprichoso dia pack 4 x 100 g;1.59;;
caprichoso dia;yogures y postres;natillas y flan;3387;flan de huevo con caramelo caprichoso dia pack 4 x 100 g;1.35;;
danet;yogures y postres;natillas y flan;76114;natillas de vainilla danet pack 4 x 120 g;1.99;;
royal;yogures y postres;gelatinas y otros postres;103680;gelatina sabor fresa sin azucar royal pack 4 x 90 g;1.89;;
caprichoso dia;yogures y postres;gelatinas y otros postres;108518;gelatina de fresa caprichoso dia pack 6 x 100 g;0.99;;
suenos dia;yogures y postres;gelatinas y otros postres;139596;gelatina de fresa limon y multifruta suenos dia pack 6 x 100 g;0.99;;
caprichoso dia;yogures y postres;gelatinas y otros postres;208220;postre lacteo serradura caprichoso dia pack 2 x 85 g;1.49;;
caprichoso dia;yogures y postres;gelatinas y otros postres;208224;cheesecake caprichoso dia pack 2 x 90 g;1.65;;
royal;yogures y postres;gelatinas y otros postres;214148;gelatina de arandanos royal pack 4 x 90 g;1.79;;
caprichoso dia;yogures y postres;gelatinas y otros postres;252354;tiramisu caprichoso dia pack 2 x 90 g;1.29;;
dia lactea;yogures y postres;gelatinas y otros postres;252356;gelatina sabor frutas alto en proteinas dia lactea pack 4 x 100 g;1.25;;
caprichoso dia;yogures y postres;gelatinas y otros postres;253343;tocino de cielo caprichoso dia pack 2 x 100 g;1.49;;
vegedia;yogures y postres;gelatinas y otros postres;274983;postre vegetal de mango y pina con bebida de coco vegedia vaso 150 g;0.85;;
vegedia;yogures y postres;gelatinas y otros postres;274984;postre vegetal de arandano con bebida de coco vegedia vaso 150 g;0.85;;
vegedia;yogures y postres;gelatinas y otros postres;274985;postre vegetal de avena con fresa vegedia vaso 150 g;0.85;;
vegedia;yogures y postres;gelatinas y otros postres;274987;postre vegetal de chocolate vegedia vaso 150 g;0.85;;
dia lactea;yogures y postres;gelatinas y otros postres;292374;mousse de cacao alta en proteinas dia lactea vaso 200 g;1.29;;
caprichoso dia;yogures y postres;gelatinas y otros postres;298372;crema de chocolate con galleta y caramelo salado caprichoso dia pack 2 x 110 g;1.79;;
caprichoso dia;yogures y postres;gelatinas y otros postres;298530;carrot cake caprichoso dia pack 2 x 90 g;1.49;;
caprichoso dia;yogures y postres;gelatinas y otros postres;299853;tarta de queso caprichoso dia tarrina 100 g;1.15;;
caprichoso dia;yogures y postres;gelatinas y otros postres;300423;postre de torrija caprichoso dia pack 2 x 87 g;1.79;;
dhul;yogures y postres;gelatinas y otros postres;302132;tarta de queso cremosa dhul pack 2 x 100 g;2.19;;
caprichoso dia;yogures y postres;gelatinas y otros postres;46923;mousse de chocolate con leche caprichoso dia pack 4 x 60 g;1.05;;
brillante;arroz pastas y legumbres;arroz;142599;arroz redondo brillante paquete 1 kg;2.68;;
brillante;arroz pastas y legumbres;arroz;145913;arroz integral brillante vaso 2 x 125 g;1.25;;
arrozona de dia;arroz pastas y legumbres;arroz;151;arroz extra arrozona de dia bolsa 1 kg;1.27;;
arrozona de dia;arroz pastas y legumbres;arroz;15883;arroz bomba arrozona de dia paquete 1 kg;4.9;;
la fallera;arroz pastas y legumbres;arroz;184583;arroz bomba la fallera paquete 1 kg;5.59;;
riso scotti;arroz pastas y legumbres;arroz;184588;arroz arborio risotto riso scotti bolsa 500 g;1.79;;
brillante;arroz pastas y legumbres;arroz;189013;arroz redondo tradicional brillante vaso 400 g;2.33;;
brillante;arroz pastas y legumbres;arroz;209073;arroz integral con quinoa brillante vaso 2 x 125 g;1.49;;
sos;arroz pastas y legumbres;arroz;21415;arroz redondo sos paquete 1 kg;1.8;;
al punto dia;arroz pastas y legumbres;arroz;250021;arroz redondo al punto dia vaso 2 x 125 g;1.19;;
seleccion mundial de dia;arroz pastas y legumbres;arroz;264797;arroz risotto seleccion mundial de dia paquete 1 kg;3.8;;
arrozona de dia;arroz pastas y legumbres;arroz;264798;mezcla de 3 arroces arrozona de dia bolsa 1 kg;2.99;;
brillante;arroz pastas y legumbres;arroz;28055;arroz vaporizado brillante caja 1 kg;1.9;;
brillante;arroz pastas y legumbres;arroz;282775;arroz basmati brillante vaso 400 g;2.43;;
arrozona de dia;arroz pastas y legumbres;arroz;28809;arroz vaporizado arrozona de dia bolsa 1 kg;1.54;;
sos;arroz pastas y legumbres;arroz;48733;arroz integral sos bolsa 1 kg;2.05;;
seleccion mundial de dia;arroz pastas y legumbres;arroz;53397;arroz basmati seleccion mundial de dia paquete 1 kg;2.44;;
arrozona de dia;arroz pastas y legumbres;arroz;5873;arroz largo de primera categoria arrozona de dia bolsa 1 kg;1.35;;
brillante;arroz pastas y legumbres;arroz;60069;arroz basmati brillante vaso 2 x 125 g;1.34;;
arrozona de dia;arroz pastas y legumbres;arroz;61996;arroz integral arrozona de dia paquete 1 kg;1.7;;
al diante dia;arroz pastas y legumbres;pastas;1127;pasta de tiburones al diante dia bolsa 500 g;0.82;;
al diante dia;arroz pastas y legumbres;pastas;1155;espagueti integral al diante dia bolsa 500 g;1.2;;
gallo;arroz pastas y legumbres;pastas;133232;helices con tomate y espinacas gallo bolsa 450 g;1.7;;
gallo;arroz pastas y legumbres;pastas;150155;noquis bolitas de patata gallo bolsa 400 g;1.49;;
gallo;arroz pastas y legumbres;pastas;189486;tortelloni de carne gallo bolsa 200 g;1.43;;
seleccion mundial de dia;arroz pastas y legumbres;pastas;275003;fusilli seleccion mundial de dia bolsa 500 g;1.24;;
seleccion mundial de dia;arroz pastas y legumbres;pastas;275004;tortiglioni seleccion mundial de dia bolsa 500 g;1.24;;
al diante dia;arroz pastas y legumbres;pastas;277305;macarron integral al diante dia bolsa 500 g;1.2;;
al diante dia;arroz pastas y legumbres;pastas;33117;espirales tricolor al diante dia bolsa 500 g;0.8;;
el pavo;arroz pastas y legumbres;pastas;39200;placas para lasana el pavo caja 200 g;1.43;;
al diante dia;arroz pastas y legumbres;pastas;50971;fideo entrefino al diante dia bolsa 500 g;0.82;;
al diante dia;arroz pastas y legumbres;pastas;50973;macarron al diante dia bolsa 1 kg;1.3;;
al diante dia;arroz pastas y legumbres;pastas;515;fideo cabellin al diante dia bolsa 500 g;0.82;;
al diante dia;arroz pastas y legumbres;pastas;518;macarron al diante dia bolsa 500 g;0.82;;
al diante dia;arroz pastas y legumbres;pastas;519;sopa maravilla al diante dia bolsa 500 g;0.82;;
al diante dia;arroz pastas y legumbres;pastas;52208;espagueti al diante dia bolsa 1 kg;1.3;;
al diante dia;arroz pastas y legumbres;pastas;6265;fideua al diante dia bolsa 500 g;0.82;;
gallo;arroz pastas y legumbres;pastas;69536;pluma n 6 gallo bolsa 450 g;1.33;;
gallo;arroz pastas y legumbres;pastas;69539;espaguetis n 3 gallo bolsa 450 g;1.33;;
al diante dia;arroz pastas y legumbres;pastas;74729;tallarines al diante dia bolsa 500 g;0.82;;
luengo;arroz pastas y legumbres;garbanzos;101720;garbanzos cocidos luengo frasco 400 g;1.3;;
vegecampo de dia;arroz pastas y legumbres;garbanzos;1232;garbanzos cocidos extra vegecampo de dia frasco 400 g;0.85;;
vegecampo de dia;arroz pastas y legumbres;garbanzos;155;garbanzos extra vegecampo de dia bolsa 1 kg;2.15;;
legumbres la asturiana;arroz pastas y legumbres;garbanzos;165208;garbanzos cocidos sin sal legumbres la asturiana frasco 400 g;1.75;;
legumbres la asturiana;arroz pastas y legumbres;garbanzos;166948;garbanzos cocidos legumbres la asturiana frasco 210 g;1.2;;
luengo;arroz pastas y legumbres;garbanzos;189831;garbanzos con verduras cocidas luengo frasco 400 g;1.45;;
vegecampo de dia;arroz pastas y legumbres;garbanzos;194830;garbanzo pedrosillano vegecampo de dia bolsa 1 kg;1.95;;
vegecampo de dia;arroz pastas y legumbres;garbanzos;222740;garbanzos cocidos bajo contenido en sal vegecampo de dia frasco 400 g;0.99;;
vegecampo de dia;arroz pastas y legumbres;garbanzos;268896;garbanzo cocido pedrosillano vegecampo de dia frasco 400 g;1.05;;
luengo;arroz pastas y legumbres;garbanzos;275725;garbanzo cocido ecologico luengo frasco 400 g;1.99;;
al punto dia;arroz pastas y legumbres;garbanzos;278849;hummus clasico al punto dia tarrina 220 g;1.01;;
luengo;arroz pastas y legumbres;garbanzos;282307;garbanzo de escacena cocido luengo frasco 400 g;1.45;;
gvtarra;arroz pastas y legumbres;garbanzos;282340;ensalada de garbanzos gvtarra frasco 345 g;3.05;;
vegecampo de dia;arroz pastas y legumbres;garbanzos;284017;garbanzos cocidos extra vegecampo de dia frasco 210 g;0.7;;
legumbres la asturiana;arroz pastas y legumbres;garbanzos;47496;garbanzo cocido legumbres la asturiana frasco 400 g;1.7;;
luengo;arroz pastas y legumbres;garbanzos;73816;garbanzos luengo bolsa 1 kg;3.79;;
luengo;arroz pastas y legumbres;garbanzos;77561;garbanzo pedrosillano luengo bolsa 1 kg;3.35;;
luengo;arroz pastas y legumbres;alubias;102510;alubias blancas luengo bolsa 1 kg;3.75;;
luengo;arroz pastas y legumbres;alubias;119810;alubia cocida luengo frasco 400 g;1.25;;
legumbres la asturiana;arroz pastas y legumbres;alubias;120828;alubias pintas cocidas legumbres la asturiana frasco 400 g;1.75;;
vegecampo de dia;arroz pastas y legumbres;alubias;154;alubias blancas vegecampo de dia bolsa 1 kg;2;;
vegecampo de dia;arroz pastas y legumbres;alubias;156;alubias pintas vegecampo de dia bolsa 1 kg;2.26;;
legumbres la asturiana;arroz pastas y legumbres;alubias;165207;alubia cocido sin sal legumbres la asturiana frasco 400 g;1.75;;
